;ano;kilos;dollar;pais_pt;cod_pais;continente;volume_consumido(litros)
858;2014-01-01;0;0;Cabo Verde;CPV;Africa;4300000.0
859;2014-01-01;0;0;Camarões;CMR;Africa;12600000.0
860;2014-01-01;35082;226875;Canadá;CAN;America;464500000.0
861;2014-01-01;0;0;Catar;QAT;;0.0
862;2014-01-01;0;0;Cayman, Ilhas;CYM;;0.0
863;2014-01-01;0;0;Chile;CHL;America;295000000.0
864;2014-01-01;64040;455340;China;CHN;Asia;1736900000.0
865;2014-01-01;0;0;Chipre;CYP;Europe;15500000.0
866;2014-01-01;541;3887;Cingapura;SGP;Asia;13600000.0
867;2014-01-01;541;3887;Cingapura;SGP;Asia;13600000.0
868;2014-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
869;2014-01-01;0;0;Colômbia;COL;America;15800000.0
870;2014-01-01;0;0;Comores;COM;Africa;200000.0
871;2014-01-01;0;0;Congo;COG;Africa;2700000.0
872;2014-01-01;0;0;Coreia, Republica Sul;KOR;Asia;32800000.0
873;2014-01-01;0;0;Costa do Marfim;CIV;Africa;30500000.0
874;2014-01-01;0;0;Costa Rica;CRI;America;9900000.0
875;2014-01-01;0;0;Croácia;HRV;Europe;118800000.0
876;2014-01-01;38875;43200;Cuba;CUB;America;17800000.0
877;2014-01-01;0;0;Curaçao;CUW;;0.0
878;2014-01-01;3240;16871;Dinamarca;DNK;Europe;154400000.0
879;2014-01-01;0;0;Dominica;DMA;America;100000.0
880;2014-01-01;0;0;El Salvador;SLV;America;2000000.0
881;2014-01-01;640;3381;Emirados Arabes Unidos;ARE;;0.0
882;2014-01-01;0;0;Equador;ECU;America;7100000.0
883;2014-01-01;0;0;Eslovaca, Republica;SVK;Europe;97900000.0
884;2014-01-01;0;0;Espanha;ESP;Europe;981000000.0
885;2014-01-01;222267;494216;Estados Unidos;USA;America;3168700000.0
886;2014-01-01;0;0;Estônia;EST;Europe;30700000.0
887;2014-01-01;0;0;Filipinas;PHL;Asia;14400000.0
888;2014-01-01;12960;94962;Finlândia;FIN;Europe;58600000.0
889;2014-01-01;33755;167807;França;FRA;Europe;2754500000.0
890;2014-01-01;0;0;Gana;GHA;Africa;7400000.0
891;2014-01-01;0;0;Gibraltar;GIB;;0.0
892;2014-01-01;0;0;Granada;GRD;America;4100000.0
893;2014-01-01;0;0;Grécia;GRC;Europe;263900000.0
894;2014-01-01;0;0;Guatemala;GTM;;0.0
895;2014-01-01;0;0;Guiana;GUY;America;0.0
896;2014-01-01;0;0;Guiana Francesa;GUF;America;100000.0
897;2014-01-01;0;0;Guine Bissau;GNB;Africa;7000000.0
898;2014-01-01;5646;11983;Guine Equatorial;GNQ;;0.0
899;2014-01-01;0;0;Haiti;HTI;America;1200000.0
900;2014-01-01;0;0;Honduras;HND;America;1400000.0
901;2014-01-01;18130;63534;Hong Kong;HKG;Asia;30700000.0
902;2014-01-01;0;0;Hungria;HUN;Europe;214900000.0
903;2014-01-01;0;0;Ilha de Man;IMN;;0.0
904;2014-01-01;0;0;Ilhas Virgens;VIR;;0.0
905;2014-01-01;0;0;India;IND;Asia;19100000.0
906;2014-01-01;0;0;Indonésia;IDN;Asia;0.0
907;2014-01-01;0;0;Irã;IRN;Asia;0.0
908;2014-01-01;0;0;Iraque;IRQ;Asia;400000.0
909;2014-01-01;0;0;Irlanda;IRL;Europe;74700000.0
910;2014-01-01;604;2492;Itália;ITA;Europe;1950000000.0
911;2014-01-01;0;0;Jamaica;JAM;America;2400000.0
912;2014-01-01;106426;401774;Japão;JPN;Asia;349000000.0
913;2014-01-01;0;0;Jordânia;JOR;Asia;200000.0
914;2014-01-01;0;0;Letônia;LVA;Europe;7900000.0
915;2014-01-01;0;0;Líbano;LBN;Asia;8300000.0
916;2014-01-01;0;0;Libéria;LBR;Africa;400000.0
917;2014-01-01;8281;52400;Luxemburgo;LUX;Europe;27100000.0
918;2014-01-01;0;0;Macau;MAC;Asia;4300000.0
919;2014-01-01;0;0;Malásia;MYS;Asia;4900000.0
920;2014-01-01;0;0;Malavi;MWI;Africa;200000.0
921;2014-01-01;0;0;Malta;MLT;Europe;6000000.0
922;2014-01-01;0;0;Marshall, Ilhas;MHL;;0.0
923;2014-01-01;0;0;Martinica;MTQ;America;0.0
924;2014-01-01;0;0;Mauritânia;MRT;Africa;0.0
925;2014-01-01;1521;24336;México;MEX;America;92800000.0
926;2014-01-01;0;0;Moçambique;MOZ;Africa;8100000.0
927;2014-01-01;0;0;Montenegro;MNE;Europe;8400000.0
928;2014-01-01;0;0;Namíbia;NAM;Africa;46400000.0
929;2014-01-01;0;0;Nicarágua;NIC;America;1200000.0
930;2014-01-01;0;0;Nigéria;NGA;Africa;37000000.0
931;2014-01-01;7179;50464;Noruega;NOR;Europe;77300000.0
932;2014-01-01;0;0;Nova Caledônia;NCL;Oceania;7100000.0
933;2014-01-01;2800;13675;Nova Zelândia;NZL;Oceania;90600000.0
934;2014-01-01;0;0;Omã;OMN;;0.0
935;2014-01-01;165289;773767;Países Baixos;NLD;Europe;342600000.0
936;2014-01-01;0;0;Palau;PLW;;0.0
937;2014-01-01;0;0;Panamá;PAN;America;4500000.0
938;2014-01-01;521847;908028;Paraguai;PRY;America;17900000.0
939;2014-01-01;0;0;Peru;PER;America;79600000.0
940;2014-01-01;0;0;Pitcairn;PCN;;0.0
941;2014-01-01;30181;107957;Polônia;POL;Europe;101900000.0
942;2014-01-01;0;0;Porto Rico;PRI;;0.0
943;2014-01-01;71544;79141;Portugal;PRT;Europe;428900000.0
944;2014-01-01;0;0;Quênia;KEN;Africa;5900000.0
945;2014-01-01;305807;1373747;Reino Unido;GBR;Europe;1256200000.0
946;2014-01-01;0;0;República Dominicana;DOM;America;3200000.0
947;2014-01-01;190656;61440;Rússia;RUS;Europe;988100000.0
948;2014-01-01;0;0;São Cristóvão e Névis;KNA;America;200000.0
949;2014-01-01;0;0;São Tomé e Príncipe;STP;Africa;4100000.0
950;2014-01-01;0;0;São Vicente e Granadinas;VCT;America;200000.0
951;2014-01-01;0;0;Senegal;SEN;Africa;6600000.0
952;2014-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
953;2014-01-01;0;0;Singapura;SGP;Asia;13600000.0
954;2014-01-01;0;0;Singapura;SGP;Asia;13600000.0
955;2014-01-01;0;0;Suazilândia;SWZ;Africa;2200000.0
956;2014-01-01;10404;51057;Suécia;SWE;Europe;234400000.0
957;2014-01-01;27933;231762;Suíça;CHE;Europe;282700000.0
958;2014-01-01;6;19;Suriname;SUR;America;500000.0
959;2014-01-01;0;0;Tailândia;THA;Asia;6600000.0
960;2014-01-01;12519;67907;Taiwan (Formosa);TWN;Asia;16800000.0
961;2014-01-01;0;0;Tanzânia;TZA;Africa;5400000.0
962;2014-01-01;4500;35005;Tcheca, República;CZE;Europe;212500000.0
963;2014-01-01;0;0;Togo;TGO;Africa;5700000.0
964;2014-01-01;0;0;Toquelau;TKL;;0.0
965;2014-01-01;360;1600;Trinidade Tobago;TTO;America;2100000.0
966;2014-01-01;0;0;Tunísia;TUN;Africa;30900000.0
967;2014-01-01;0;0;Turquia;TUR;Asia;62900000.0
968;2014-01-01;0;0;Tuvalu;TUV;Oceania;100000.0
969;2014-01-01;0;0;Uruguai;URY;America;64700000.0
970;2014-01-01;0;0;Vanuatu;VUT;Oceania;400000.0
971;2014-01-01;14;232;Venezuela;VEN;America;10000000.0
972;2014-01-01;0;0;Vietnã;VNM;Asia;5800000.0
973;2015-01-01;0;0;Afeganistão;AFG;Asia;100000.0
974;2015-01-01;0;0;África do Sul;ZAF;Africa;391600000.0
975;2015-01-01;10680;44780;Alemanha, República Democrática;DEU;Europe;2050000000.0
976;2015-01-01;1908;17089;Angola;AGO;Africa;135000000.0
977;2015-01-01;0;0;Anguilla;AIA;;0.0
978;2015-01-01;0;0;Antígua e Barbuda;ATG;America;1600000.0
979;2015-01-01;6660;10545;Antilhas Holandesas;ANT;America;0.0
980;2015-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
981;2015-01-01;0;0;Argentina;ARG;America;1026900000.0
982;2015-01-01;0;0;Aruba;ABW;;0.0
983;2015-01-01;7437;48011;Austrália;AUS;Oceania;547600000.0
984;2015-01-01;0;0;Áustria;AUT;Europe;237500000.0
985;2015-01-01;0;0;Bahamas;BHS;America;3600000.0
986;2015-01-01;0;0;Bangladesh;BGD;Asia;200000.0
987;2015-01-01;0;0;Barbados;BRB;America;2900000.0
988;2015-01-01;0;0;Barein;BHR;Asia;1400000.0
989;2015-01-01;4473;26399;Bélgica;BEL;Europe;296600000.0
990;2015-01-01;0;0;Belice;BLZ;America;1400000.0
991;2015-01-01;0;0;Benin;BEN;Africa;3800000.0
992;2015-01-01;0;0;Bermudas;BMU;America;1500000.0
993;2015-01-01;10674;12990;Bolívia;BOL;America;7900000.0
994;2015-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11600000.0
995;2015-01-01;0;0;Brasil;BRA;America;327000000.0
996;2015-01-01;0;0;Bulgária;BGR;Europe;66500000.0
997;2015-01-01;0;0;Cabo Verde;CPV;Africa;5300000.0
998;2015-01-01;0;0;Camarões;CMR;Africa;12100000.0
999;2015-01-01;24547;118394;Canadá;CAN;America;483500000.0
1000;2015-01-01;0;0;Catar;QAT;;0.0
1001;2015-01-01;0;0;Cayman, Ilhas;CYM;;0.0
1002;2015-01-01;0;0;Chile;CHL;America;257800000.0
1003;2015-01-01;47609;222866;China;CHN;Asia;1805700000.0
1004;2015-01-01;0;0;Chipre;CYP;Europe;16000000.0
1005;2015-01-01;1116;2774;Cingapura;SGP;Asia;13800000.0
1006;2015-01-01;1116;2774;Cingapura;SGP;Asia;13800000.0
1007;2015-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
1008;2015-01-01;0;0;Colômbia;COL;America;16300000.0
1009;2015-01-01;0;0;Comores;COM;Africa;100000.0
1010;2015-01-01;0;0;Congo;COG;Africa;3200000.0
1011;2015-01-01;0;0;Coreia, Republica Sul;KOR;Asia;38300000.0
1012;2015-01-01;0;0;Costa do Marfim;CIV;Africa;36000000.0
1013;2015-01-01;0;0;Costa Rica;CRI;America;10700000.0
1014;2015-01-01;0;0;Croácia;HRV;Europe;113100000.0
1015;2015-01-01;97965;108864;Cuba;CUB;America;17700000.0
1016;2015-01-01;0;0;Curaçao;CUW;;0.0
1017;2015-01-01;7080;29306;Dinamarca;DNK;Europe;150600000.0
1018;2015-01-01;0;0;Dominica;DMA;America;100000.0
1019;2015-01-01;0;0;El Salvador;SLV;America;2000000.0
1020;2015-01-01;765;3740;Emirados Arabes Unidos;ARE;;0.0
1021;2015-01-01;0;0;Equador;ECU;America;5500000.0
1022;2015-01-01;0;0;Eslovaca, Republica;SVK;Europe;93500000.0
1023;2015-01-01;0;0;Espanha;ESP;Europe;981000000.0
1024;2015-01-01;195896;524109;Estados Unidos;USA;America;3031800000.0
1025;2015-01-01;0;0;Estônia;EST;Europe;31000000.0
1026;2015-01-01;0;0;Filipinas;PHL;Asia;17100000.0
1027;2015-01-01;0;0;Finlândia;FIN;Europe;57600000.0
1028;2015-01-01;1596;4749;França;FRA;Europe;2645200000.0
1029;2015-01-01;0;0;Gana;GHA;Africa;5200000.0
1030;2015-01-01;0;0;Gibraltar;GIB;;0.0
1031;2015-01-01;0;0;Granada;GRD;America;4000000.0
1032;2015-01-01;0;0;Grécia;GRC;Europe;240400000.0
1033;2015-01-01;0;0;Guatemala;GTM;;0.0
1034;2015-01-01;0;0;Guiana;GUY;America;0.0
1035;2015-01-01;0;0;Guiana Francesa;GUF;America;100000.0
1036;2015-01-01;0;0;Guine Bissau;GNB;Africa;7800000.0
1037;2015-01-01;0;0;Guine Equatorial;GNQ;;0.0
1038;2015-01-01;0;0;Haiti;HTI;America;800000.0
1039;2015-01-01;0;0;Honduras;HND;America;1400000.0
1040;2015-01-01;1229;7837;Hong Kong;HKG;Asia;33200000.0
1041;2015-01-01;0;0;Hungria;HUN;Europe;249100000.0
1042;2015-01-01;0;0;Ilha de Man;IMN;;0.0
1043;2015-01-01;0;0;Ilhas Virgens;VIR;;0.0
1044;2015-01-01;0;0;India;IND;Asia;20200000.0
1045;2015-01-01;0;0;Indonésia;IDN;Asia;0.0
1046;2015-01-01;0;0;Irã;IRN;Asia;0.0
1047;2015-01-01;0;0;Iraque;IRQ;Asia;500000.0
1048;2015-01-01;0;0;Irlanda;IRL;Europe;74300000.0
1049;2015-01-01;0;0;Itália;ITA;Europe;2140000000.0
1050;2015-01-01;0;0;Jamaica;JAM;America;2600000.0
1051;2015-01-01;31597;87853;Japão;JPN;Asia;355500000.0
1052;2015-01-01;0;0;Jordânia;JOR;Asia;200000.0
1053;2015-01-01;0;0;Letônia;LVA;Europe;7900000.0
1054;2015-01-01;0;0;Líbano;LBN;Asia;9100000.0
1055;2015-01-01;0;0;Libéria;LBR;Africa;400000.0
1056;2015-01-01;2295;17358;Luxemburgo;LUX;Europe;26600000.0
1057;2015-01-01;0;0;Macau;MAC;Asia;5100000.0
1058;2015-01-01;0;0;Malásia;MYS;Asia;6100000.0
1059;2015-01-01;0;0;Malavi;MWI;Africa;200000.0
1060;2015-01-01;0;0;Malta;MLT;Europe;6700000.0
1061;2015-01-01;0;0;Marshall, Ilhas;MHL;;0.0
1062;2015-01-01;0;0;Martinica;MTQ;America;0.0
1063;2015-01-01;0;0;Mauritânia;MRT;Africa;0.0
1064;2015-01-01;0;0;México;MEX;America;101100000.0
1065;2015-01-01;0;0;Moçambique;MOZ;Africa;7200000.0
1066;2015-01-01;0;0;Montenegro;MNE;Europe;6100000.0
1067;2015-01-01;0;0;Namíbia;NAM;Africa;54400000.0
1068;2015-01-01;0;0;Nicarágua;NIC;America;1300000.0
1069;2015-01-01;0;0;Nigéria;NGA;Africa;33400000.0
1070;2015-01-01;1058;6021;Noruega;NOR;Europe;78000000.0
1071;2015-01-01;0;0;Nova Caledônia;NCL;Oceania;7800000.0
1072;2015-01-01;809;3476;Nova Zelândia;NZL;Oceania;96000000.0
1073;2015-01-01;0;0;Omã;OMN;;0.0
1074;2015-01-01;44987;186464;Países Baixos;NLD;Europe;345200000.0
1075;2015-01-01;0;0;Palau;PLW;;0.0
1076;2015-01-01;0;0;Panamá;PAN;America;3600000.0
1077;2015-01-01;495428;741370;Paraguai;PRY;America;16000000.0
1078;2015-01-01;0;0;Peru;PER;America;82400000.0
1079;2015-01-01;0;0;Pitcairn;PCN;;0.0
1080;2015-01-01;11654;42781;Polônia;POL;Europe;106000000.0
1081;2015-01-01;0;0;Porto Rico;PRI;;0.0
1082;2015-01-01;47736;42586;Portugal;PRT;Europe;481300000.0
1083;2015-01-01;0;0;Quênia;KEN;Africa;5800000.0
1084;2015-01-01;68382;308407;Reino Unido;GBR;Europe;1278100000.0
1085;2015-01-01;0;0;República Dominicana;DOM;America;6900000.0
1086;2015-01-01;47664;18240;Rússia;RUS;Europe;965800000.0
1087;2015-01-01;0;0;São Cristóvão e Névis;KNA;America;200000.0
1088;2015-01-01;0;0;São Tomé e Príncipe;STP;Africa;3600000.0
1089;2015-01-01;0;0;São Vicente e Granadinas;VCT;America;300000.0
1090;2015-01-01;0;0;Senegal;SEN;Africa;6800000.0
1091;2015-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
1092;2015-01-01;0;0;Singapura;SGP;Asia;13800000.0
1093;2015-01-01;0;0;Singapura;SGP;Asia;13800000.0
1094;2015-01-01;0;0;Suazilândia;SWZ;Africa;1900000.0
1095;2015-01-01;1412;6404;Suécia;SWE;Europe;233000000.0
1096;2015-01-01;15872;85790;Suíça;CHE;Europe;280500000.0
1097;2015-01-01;453;713;Suriname;SUR;America;400000.0
1098;2015-01-01;0;0;Tailândia;THA;Asia;5000000.0
1099;2015-01-01;7200;23940;Taiwan (Formosa);TWN;Asia;18700000.0
1100;2015-01-01;0;0;Tanzânia;TZA;Africa;4600000.0
1101;2015-01-01;2297;15304;Tcheca, República;CZE;Europe;223600000.0
1102;2015-01-01;0;0;Togo;TGO;Africa;5700000.0
1103;2015-01-01;0;0;Toquelau;TKL;;0.0
1104;2015-01-01;0;0;Trinidade Tobago;TTO;America;2800000.0
1105;2015-01-01;0;0;Tunísia;TUN;Africa;30800000.0
1106;2015-01-01;0;0;Turquia;TUR;Asia;63600000.0
1107;2015-01-01;0;0;Tuvalu;TUV;Oceania;100000.0
1108;2015-01-01;0;0;Uruguai;URY;America;64000000.0
1109;2015-01-01;0;0;Vanuatu;VUT;Oceania;400000.0
1110;2015-01-01;0;0;Venezuela;VEN;America;5900000.0
1111;2015-01-01;0;0;Vietnã;VNM;Asia;6900000.0
1112;2016-01-01;0;0;Afeganistão;AFG;Asia;100000.0
1113;2016-01-01;0;0;África do Sul;ZAF;Africa;404700000.0
1114;2016-01-01;14012;68109;Alemanha, República Democrática;DEU;Europe;2020000000.0
1115;2016-01-01;7359;35390;Angola;AGO;Africa;91600000.0
1116;2016-01-01;0;0;Anguilla;AIA;;0.0
1117;2016-01-01;0;0;Antígua e Barbuda;ATG;America;2100000.0
1118;2016-01-01;16641;26450;Antilhas Holandesas;ANT;America;0.0
1119;2016-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
1120;2016-01-01;0;0;Argentina;ARG;America;941600000.0
1121;2016-01-01;0;0;Aruba;ABW;;0.0
1122;2016-01-01;1954;13799;Austrália;AUS;Oceania;538000000.0
1123;2016-01-01;675;5220;Áustria;AUT;Europe;242300000.0
1124;2016-01-01;0;0;Bahamas;BHS;America;3800000.0
1125;2016-01-01;0;0;Bangladesh;BGD;Asia;100000.0
1126;2016-01-01;0;0;Barbados;BRB;America;3400000.0
1127;2016-01-01;0;0;Barein;BHR;Asia;1300000.0
1128;2016-01-01;7200;46534;Bélgica;BEL;Europe;280200000.0
1129;2016-01-01;0;0;Belice;BLZ;America;1300000.0
1130;2016-01-01;5040;20333;Benin;BEN;Africa;3900000.0
1131;2016-01-01;0;0;Bermudas;BMU;America;1500000.0
1132;2016-01-01;13586;16902;Bolívia;BOL;America;9300000.0
1133;2016-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11400000.0
1134;2016-01-01;0;0;Brasil;BRA;America;311200000.0
1135;2016-01-01;0;0;Bulgária;BGR;Europe;90800000.0
1136;2016-01-01;0;0;Cabo Verde;CPV;Africa;6300000.0
1137;2016-01-01;0;0;Camarões;CMR;Africa;9500000.0
1138;2016-01-01;13711;71096;Canadá;CAN;America;499600000.0
1139;2016-01-01;0;0;Catar;QAT;;0.0
1140;2016-01-01;0;0;Cayman, Ilhas;CYM;;0.0
1141;2016-01-01;0;0;Chile;CHL;America;243300000.0
1142;2016-01-01;134106;499622;China;CHN;Asia;1916200000.0
1143;2016-01-01;0;0;Chipre;CYP;Europe;15800000.0
1144;2016-01-01;5445;13199;Cingapura;SGP;Asia;12700000.0
1145;2016-01-01;5445;13199;Cingapura;SGP;Asia;12700000.0
1146;2016-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
1147;2016-01-01;0;0;Colômbia;COL;America;17200000.0
1148;2016-01-01;0;0;Comores;COM;Africa;300000.0
1149;2016-01-01;0;0;Congo;COG;Africa;3200000.0
1150;2016-01-01;8;20;Coreia, Republica Sul;KOR;Asia;40700000.0
1151;2016-01-01;0;0;Costa do Marfim;CIV;Africa;42400000.0
1152;2016-01-01;0;0;Costa Rica;CRI;America;11300000.0
1153;2016-01-01;0;0;Croácia;HRV;Europe;113400000.0
1154;2016-01-01;63741;69830;Cuba;CUB;America;18100000.0
1155;2016-01-01;0;0;Curaçao;CUW;;0.0
1156;2016-01-01;1278;8171;Dinamarca;DNK;Europe;149500000.0
1157;2016-01-01;0;0;Dominica;DMA;America;100000.0
1158;2016-01-01;0;0;El Salvador;SLV;America;2000000.0
1159;2016-01-01;585;2760;Emirados Arabes Unidos;ARE;;0.0
1160;2016-01-01;0;0;Equador;ECU;America;5700000.0
1161;2016-01-01;0;0;Eslovaca, Republica;SVK;Europe;63800000.0
1162;2016-01-01;0;0;Espanha;ESP;Europe;1057800000.0
1163;2016-01-01;258072;687411;Estados Unidos;USA;America;3095900000.0
1164;2016-01-01;900;4800;Estônia;EST;Europe;31200000.0
1165;2016-01-01;0;0;Filipinas;PHL;Asia;19800000.0
1166;2016-01-01;7617;41003;Finlândia;FIN;Europe;56500000.0
1167;2016-01-01;6037;30055;França;FRA;Europe;2829000000.0
1168;2016-01-01;0;0;Gana;GHA;Africa;4600000.0
1169;2016-01-01;0;0;Gibraltar;GIB;;0.0
1170;2016-01-01;0;0;Granada;GRD;America;4100000.0
1171;2016-01-01;0;0;Grécia;GRC;Europe;236500000.0
1172;2016-01-01;0;0;Guatemala;GTM;;0.0
1173;2016-01-01;0;0;Guiana;GUY;America;0.0
1174;2016-01-01;0;0;Guiana Francesa;GUF;America;100000.0
1175;2016-01-01;0;0;Guine Bissau;GNB;Africa;8600000.0
1176;2016-01-01;0;0;Guine Equatorial;GNQ;;0.0
1177;2016-01-01;0;0;Haiti;HTI;America;900000.0
1178;2016-01-01;0;0;Honduras;HND;America;1500000.0
1179;2016-01-01;6975;86199;Hong Kong;HKG;Asia;35900000.0
1180;2016-01-01;0;0;Hungria;HUN;Europe;263800000.0
1181;2016-01-01;0;0;Ilha de Man;IMN;;0.0
1182;2016-01-01;0;0;Ilhas Virgens;VIR;;0.0
1183;2016-01-01;0;0;India;IND;Asia;21700000.0
1184;2016-01-01;0;0;Indonésia;IDN;Asia;600000.0
1185;2016-01-01;0;0;Irã;IRN;Asia;0.0
1186;2016-01-01;0;0;Iraque;IRQ;Asia;800000.0
1187;2016-01-01;0;0;Irlanda;IRL;Europe;78400000.0
1188;2016-01-01;585;3465;Itália;ITA;Europe;2240000000.0
1189;2016-01-01;0;0;Jamaica;JAM;America;4000000.0
1190;2016-01-01;34341;90954;Japão;JPN;Asia;352300000.0
1191;2016-01-01;0;0;Jordânia;JOR;Asia;300000.0
1192;2016-01-01;0;0;Letônia;LVA;Europe;9300000.0
1193;2016-01-01;0;0;Líbano;LBN;Asia;9700000.0
1194;2016-01-01;0;0;Libéria;LBR;Africa;500000.0
1195;2016-01-01;2759;21426;Luxemburgo;LUX;Europe;26000000.0
1196;2016-01-01;0;0;Macau;MAC;Asia;5400000.0
1197;2016-01-01;0;0;Malásia;MYS;Asia;6900000.0
1198;2016-01-01;0;0;Malavi;MWI;Africa;100000.0
1199;2016-01-01;0;0;Malta;MLT;Europe;7200000.0
1200;2016-01-01;0;0;Marshall, Ilhas;MHL;;0.0
1201;2016-01-01;0;0;Martinica;MTQ;America;0.0
1202;2016-01-01;0;0;Mauritânia;MRT;Africa;0.0
1203;2016-01-01;0;0;México;MEX;America;107300000.0
1204;2016-01-01;0;0;Moçambique;MOZ;Africa;12000000.0
1205;2016-01-01;0;0;Montenegro;MNE;Europe;6100000.0
1206;2016-01-01;0;0;Namíbia;NAM;Africa;47200000.0
1207;2016-01-01;0;0;Nicarágua;NIC;America;1400000.0
1208;2016-01-01;0;0;Nigéria;NGA;Africa;23300000.0
1209;2016-01-01;0;0;Noruega;NOR;Europe;76400000.0
1210;2016-01-01;0;0;Nova Caledônia;NCL;Oceania;6800000.0
1211;2016-01-01;504;9472;Nova Zelândia;NZL;Oceania;93400000.0
1212;2016-01-01;0;0;Omã;OMN;;0.0
1213;2016-01-01;42953;190203;Países Baixos;NLD;Europe;363600000.0
1214;2016-01-01;0;0;Palau;PLW;;0.0
1215;2016-01-01;0;0;Panamá;PAN;America;3700000.0
1216;2016-01-01;985739;1655417;Paraguai;PRY;America;20400000.0
1217;2016-01-01;0;0;Peru;PER;America;83600000.0
1218;2016-01-01;0;0;Pitcairn;PCN;;0.0
1219;2016-01-01;11457;35402;Polônia;POL;Europe;111800000.0
1220;2016-01-01;0;0;Porto Rico;PRI;;0.0
1221;2016-01-01;0;0;Portugal;PRT;Europe;468600000.0
1222;2016-01-01;0;0;Quênia;KEN;Africa;5800000.0
1223;2016-01-01;117044;536681;Reino Unido;GBR;Europe;1293500000.0
1224;2016-01-01;0;0;República Dominicana;DOM;America;13200000.0
1225;2016-01-01;0;0;Rússia;RUS;Europe;937000000.0
1226;2016-01-01;0;0;São Cristóvão e Névis;KNA;America;300000.0
1227;2016-01-01;0;0;São Tomé e Príncipe;STP;Africa;3500000.0
1228;2016-01-01;0;0;São Vicente e Granadinas;VCT;America;300000.0
1229;2016-01-01;0;0;Senegal;SEN;Africa;6000000.0
1230;2016-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
1231;2016-01-01;0;0;Singapura;SGP;Asia;12700000.0
1232;2016-01-01;0;0;Singapura;SGP;Asia;12700000.0
1233;2016-01-01;0;0;Suazilândia;SWZ;Africa;1700000.0
1234;2016-01-01;291;1214;Suécia;SWE;Europe;237000000.0
1235;2016-01-01;4230;33340;Suíça;CHE;Europe;269900000.0
1236;2016-01-01;900;1375;Suriname;SUR;America;400000.0
1237;2016-01-01;0;0;Tailândia;THA;Asia;2400000.0
1238;2016-01-01;16967;80379;Taiwan (Formosa);TWN;Asia;21000000.0
1239;2016-01-01;0;0;Tanzânia;TZA;Africa;4500000.0
1240;2016-01-01;3837;28473;Tcheca, República;CZE;Europe;223100000.0
1241;2016-01-01;0;0;Togo;TGO;Africa;4800000.0
1242;2016-01-01;0;0;Toquelau;TKL;;0.0
1243;2016-01-01;0;0;Trinidade Tobago;TTO;America;2200000.0
1244;2016-01-01;0;0;Tunísia;TUN;Africa;30700000.0
1245;2016-01-01;0;0;Turquia;TUR;Asia;51300000.0
1246;2016-01-01;0;0;Tuvalu;TUV;Oceania;100000.0
1247;2016-01-01;0;0;Uruguai;URY;America;60900000.0
1248;2016-01-01;0;0;Vanuatu;VUT;Oceania;500000.0
1249;2016-01-01;0;0;Venezuela;VEN;America;2300000.0
1250;2016-01-01;0;0;Vietnã;VNM;Asia;7700000.0
1251;2017-01-01;0;0;Afeganistão;AFG;Asia;100000.0
1252;2017-01-01;0;0;África do Sul;ZAF;Africa;416100000.0
1253;2017-01-01;15467;87702;Alemanha, República Democrática;DEU;Europe;2014500000.0
1254;2017-01-01;10170;61680;Angola;AGO;Africa;75900000.0
1255;2017-01-01;0;0;Anguilla;AIA;;0.0
1256;2017-01-01;0;0;Antígua e Barbuda;ATG;America;2500000.0
1257;2017-01-01;5400;8550;Antilhas Holandesas;ANT;America;0.0
1258;2017-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
1259;2017-01-01;0;0;Argentina;ARG;America;892500000.0
1260;2017-01-01;0;0;Aruba;ABW;;0.0
1261;2017-01-01;1350;7500;Austrália;AUS;Oceania;536000000.0
1262;2017-01-01;0;0;Áustria;AUT;Europe;241500000.0
1263;2017-01-01;0;0;Bahamas;BHS;America;3500000.0
1264;2017-01-01;0;0;Bangladesh;BGD;Asia;100000.0
1265;2017-01-01;0;0;Barbados;BRB;America;2900000.0
1266;2017-01-01;0;0;Barein;BHR;Asia;2100000.0
1267;2017-01-01;2790;16405;Bélgica;BEL;Europe;281800000.0
1268;2017-01-01;0;0;Belice;BLZ;America;1400000.0
1269;2017-01-01;0;0;Benin;BEN;Africa;3200000.0
1270;2017-01-01;0;0;Bermudas;BMU;America;1500000.0
1271;2017-01-01;9495;23085;Bolívia;BOL;America;9500000.0
1272;2017-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11900000.0
1273;2017-01-01;0;0;Brasil;BRA;America;327800000.0
1274;2017-01-01;117;1579;Bulgária;BGR;Europe;82900000.0
1275;2017-01-01;0;0;Cabo Verde;CPV;Africa;6900000.0
1276;2017-01-01;1749;7476;Camarões;CMR;Africa;10600000.0
1277;2017-01-01;6075;30658;Canadá;CAN;America;512400000.0
1278;2017-01-01;13338;81606;Catar;QAT;;0.0
